Occurrence_Id,Local_Date_Main_Event,Date_Main_Event_Unconfirmed,Year_Reported,Occurrence_Severity,Main_Event_L1,Main_Event_L2,Main_Event_L3,Not_Vessel_Operations,Short_Description,Description,State_Reporting,National_Location_L1,National_Location_L2,Latitude,Longitude,Lat_Long_Unknown,Port_Of_Accident_L1,Port_Of_Accident_L2,Vessel_Profile_Id,Vessel_Severity,Flag_State,Vessel_Category_L1,Vessel_Category_L2,Ship_Craft_Type_L1,Ship_Craft_Type_L2,Ship_Craft_Type_L3,Ship_Craft_Type_L4,Ship_Craft_Type_L5,Is_Commercial_Vessel,Ship_Boat,Registered_Length_In_Metres,LOA_Length_Overall_in_Metres,GT_Gross_Tonnage,Hull_Material,Year_Built,Deaths_Crew,Deaths_Passenger,Deaths_Other,Deaths_Total,Injuries_Crew,Injuries_Passenger,Injuries_Other,Injuries_Total,Loss_Of_Vessel_Damage,Did_The_Vessel_Sink,Vessel_Abandoned,Damage_Description,Pollution_Result,Crew_Voyage,Voyage_Segment,Pilot_On_Board,Place_On_Board_L1,Place_On_Board_L2,Place_On_Board_L3,Place_On_Board_L4,Place_On_Board_L5,Port_Of_Departure_L1,Port_Of_Departure_L2,Publication_Date,Publication_No,Publication_Type,Published_Report_Website_Link,Vessel_Record_Modified_On
6013e10a-2b35-ee11-bdf4-002248c8796d,2023-08-01,No,2023,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,A dive vessel suffered an engine failure resulting in a tow request.,A dive vessel with ten people onboard requested a tow after suffering an engine failure. The vessel anchored until a search and rescue (SAR) vessel took the dive vessel under tow and back to shore. No injuries/other damages were reported.,UK,United Kingdom,England,50.319667,-4.231967,N/A,,,583a9b02-2c35-ee11-bdf4-002248c87a40,Marine Incident,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Recreational craft,Motorboat,,,,TRUE,,11,11,13,GRP,2023,0,0,0,0,0,0,0,0,No damage,No,No,engine failure,No Pollution,10,Mid-water,n/a,,,,,,UNITED KINGDOM,Plymouth,,,,,2025-01-07
4a43499a-3435-ee11-bdf4-002248c8796d,2023-08-01,No,2023,Marine Incident,Accident to person(s),,,FALSE,Sailing vessel capsized with one casualty recovered from water.,Sailing vessel capsized with one person on board. The casualty was recovered from water with no sustained injuries. The vessel was towed back to safety. ,UK,United Kingdom,Scotland,56.545,-2.542,N/A,,,7e0e50b8-3435-ee11-bdf4-002248c8796d,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,4.7,4.7,0,Unknown,Unknown,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,1,Mid-water,n/a,Ship,Deck,,,,UNITED KINGDOM,Arbroath,,,,,2024-04-30
bc6efef6-c135-ee11-bdf4-002248c8714f,2023-07-01,Yes,2023,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,Passenger vessel lost a propeller on the port side.,"Passenger vessel had no power from the port gearbox. However, the vessel was able to make their way back to port with the use of a second propeller. After the vessel was lifted out of the water it was noticed that the shaft was broken and the propeller was missing. No further damages were reported or any injuries. ",UK,United Kingdom,England,53.178917,0.432833,N/A,,,6b4f9871-c235-ee11-bdf4-002248c8714f,Marine Incident,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Passenger ship,Only passenger,,,,TRUE,,20,20,53,Composite materials,2013,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,Broken propeller shaft & complete loss of propeller on the port side.,No Pollution,3,Arrival,n/a,,,,,,UNITED KINGDOM,Grimsby,,,,,2024-05-10
d8abca97-c935-ee11-bdf4-002248c87a58,2023-08-01,No,2023,Less Serious,Accident to person(s),,,FALSE,Cruise ship's passenger tripped and fractured their shoulder.,Cruise ship's passenger tripped on a step and lost balance resulting in a fall to the floor. The passenger sustained a closed fracture and dislocation to the shoulder. ,UK,,,-33.661667,151.663333,N/A,,,8b879cf9-c935-ee11-bdf4-002248c87a58,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,International,,,TRUE,,0,280,100000,Steel,2001,0,0,0,0,0,1,0,1,No damage,No,No,,No Pollution,1128,Mid-water,No,Accommodation,Restaurant/Bar,,,,AUSTRALIA,,,,,,2024-08-09
227edea0-d135-ee11-bdf4-002248c8714f,2023-08-01,No,2023,Marine Incident,Contact,Shore Object,,FALSE,Bareboat charter vessel trapped under a bridge resulting in passenger evacuation.,Bareboat charter got stuck under a bridge on a rising tide. The passengers on board were evacuated by the company. No injuries/damages reported. ,UK,United Kingdom,England,52.5128,1.647,N/A,,,78d2c329-d235-ee11-bdf4-002248c87a58,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Motorboat,,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,No damage,No,Yes,,No Pollution,3,Mid-water,n/a,,,,,,Unknown,,,,,,2024-05-14
3ea0b917-d435-ee11-bdf4-002248c87a58,2023-08-01,No,2023,Marine Incident,Flooding / Foundering,Flooding,Progressive,FALSE,Dinghy started to take on water with people on board and required assistance.,Sailing dinghy started taking on water with three people on board. The casualties were waving to show that assistance was required. All were wearing wetsuits and were taken ashore resulting in no injuries. ,UK,United Kingdom,England,50.7899,-0.9366,N/A,,,d3764c93-d435-ee11-bdf4-002248c87a58,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (sail only),,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,Material damage -> Affecting structural integrity of the ship,No,Yes,,No Pollution,3,Mid-water,n/a,Ship,Deck,,,,Unknown,,,,,,2024-08-28
8ac8c210-d635-ee11-bdf4-002248c87a58,2023-08-01,No,2023,Less Serious,Contact,Shore Object,,FALSE,Yacht collided with a bridge resulting in a closed fracture injury to one of the members.,"Yacht collided with a bridge resulting in both casualties to fall however, only one was injured. They were evacuated by an ambulance for further medical assistance. Confirmed intoxication. ",UK,United Kingdom,England,52.649,1.5679,N/A,,,3b6d2241-d635-ee11-bdf4-002248c87a58,Less Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,1,0,0,1,No damage,No,No,,No Pollution,2,Anchored or alongside,n/a,Ship,Deck,,,,Unknown,,,,,,2024-08-29
a6a05630-da35-ee11-bdf4-002248c8714f,2023-08-01,No,2023,Less Serious,Collision,With Other Ship,,FALSE,bareboat charter vessel and a pleasure craft collided with one another resulting in no injuries.,"Bareboat charter vessel and a pleasure craft collided resulting in no injuries. Mast of the pleasure craft was entangled in the bareboat charter. No boats were taking on water, no damages reported and both have been secured alongside. ",UK,United Kingdom,England,52.623333,1.606,N/A,,,eed60a93-da35-ee11-bdf4-002248c8714f,Less Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,9,0,Unknown,Unknown,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,2,Mid-water,n/a,,,,,,Unknown,,,,,,2024-04-30
a6a05630-da35-ee11-bdf4-002248c8714f,2023-08-01,No,2023,Less Serious,Collision,With Other Ship,,FALSE,bareboat charter vessel and a pleasure craft collided with one another resulting in no injuries.,"Bareboat charter vessel and a pleasure craft collided resulting in no injuries. Mast of the pleasure craft was entangled in the bareboat charter. No boats were taking on water, no damages reported and both have been secured alongside. ",UK,United Kingdom,England,52.623333,1.606,N/A,,,3e8bde73-da35-ee11-bdf4-002248c8714f,Less Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,2,Mid-water,n/a,,,,,,Unknown,,,,,,2024-04-30
e6507cfa-db35-ee11-bdf4-002248c8714f,2023-08-01,No,2023,Marine Incident,Accident to person(s),,,FALSE,Man overboard from a dinghy required assistance.,Man overboard from a dinghy clinging onto a buoy required assistance. The casualty is not a good swimmer and was not wearing a lifejacket. A passing yacht assisted the casualty who was taken ashore for further medical assistance. ,UK,United Kingdom,England,50.693833,-3.088833,N/A,,,3ab4402d-dc35-ee11-bdf4-002248c8714f,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (sail only),,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,1,Mid-water,n/a,Ship,Over side,,,,Unknown,,,,,,2024-08-28
40961aa1-e135-ee11-bdf4-002248c8714f,2023-08-01,No,2023,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,RIB with passengers on board suffered an engine failure and requested a tow.,RIB with 12 people on board suffered an engine failure. The vessel was towed to safety and no further damages/injuries were reported.   Lifejackets worn by everyone. ,UK,United Kingdom,England,49.872112,-6.44653,N/A,,,884fb0f4-e535-ee11-bdf4-002248c8714f,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Motorboat,,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,No damage,No,No,loss of engine ,No Pollution,,Mid-water,n/a,,,,,,Unknown,,,,,,2024-08-28
d6193327-f035-ee11-bdf4-002248c8714f,2023-08-01,No,2023,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,Fishing vessel noticed issues with propeller and requested a tow.,Fishing vessel had issues with its propeller so the crew decided to stop the engine in order to prevent damage. They requested a tow and no further damages have been reported. ,UK,United Kingdom,Scotland,60.033333,-0.85,N/A,,,cdeece89-f035-ee11-bdf4-002248c8714f,Marine Incident,UNITED KINGDOM,Fishing Vessel,15m loa to under 24m Reg L,Fishing vessel,Trawler,,,,TRUE,,22,24,210,Steel,2001,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,,No Pollution,4,Mid-water,n/a,,,,,,Unknown,,,,,,2024-08-09
d148f74a-9536-ee11-bdf4-002248c87a40,2023-08-01,No,2023,Less Serious,Accident to person(s),,,FALSE,Cruise ship's passenger tripped and sustained multiple injuries.,"Cruise ship's passenger was approaching the door when they tripped on the door ramp and fell landing face down on their left shoulder. The casualty sustained a shoulder dislocation, soft tissue injury to upper lip and a chip to a tooth. No defects found in the area. ",UK,,,58.291667,-134.395,N/A,,,f168a6b8-9536-ee11-bdf4-002248c87a40,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,International,,,TRUE,,0,330,140000,Steel,2017,0,0,0,0,0,1,0,1,No damage,No,No,,No Pollution,1326,Anchored or alongside,No,Ship,Deck,Open deck,,,UNITED STATES - US,,,,,,2024-08-09
a9547e18-9736-ee11-bdf4-002248c87a40,2023-08-01,No,2023,Less Serious,Accident to person(s),,,FALSE,Utility vessel's crew member sustained a hand injury after having it trapped in a door.,Utility vessel's crew member sustained a hand injury after having it trapped between a door. This was due to lack of attention whilst closing and securing watertight doors. ,UK,United Kingdom,Scotland,57.5755,-6.130167,N/A,,,cc711c56-9836-ee11-bdf4-002248c87a40,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,100gt to 199.99gt,Service ship,Other,,,,TRUE,,0,21,150,Steel,2011,0,0,0,0,1,0,0,1,No damage,No,No,,No Pollution,3,Unknown,n/a,Ship,Deck,,,,UNITED KINGDOM,Portree,,,,,2024-08-09
0e84f8e3-9936-ee11-bdf4-002248c87a40,2023-08-01,No,2023,Marine Incident,Capsizing / Listing,Capsizing,,FALSE,Rescue water craft capsized resulting in no damages/injuries.,The rescue watercraft (RWC) was maintaining safe patrols due to weather conditions. Crew member landed in the starboard footwell; the kill cord was pulled out. The crew member returned to their seat and told the other crew member to abandon the craft. They attempted to re-attach the kill cord but a 2ft secondary swell wave caught the RWC on the starboard side and capsized the craft. The RWC went over on its port side. The RWC re-righted in the ‘correct’ clockwise direction without any assistance. They were able to attach the kill cord and start the engine. No crew member was injured and the RWC was recovered. ,UK,United Kingdom,England,51.124333,-4.235667,N/A,,,00da0584-9a36-ee11-bdf4-002248c87a40,Marine Incident,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Service ship,SAR craft,,,,TRUE,,3.3,3.3,0.34,Composite materials,2019,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,2,Arrival,n/a,,,,,,Unknown,,,,,,2024-08-09
bea6cb28-c536-ee11-bdf4-002248c878ca,2023-08-01,No,2023,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,A search and rescue vessel suffered a lost of propulsion,"A search and rescue (SAR) vessel was on exercise when suffered a propulsion failure. The vessel was unable to restart the engine, they were towed back by a another SAR vessel. No further damages or injuries reported.",UK,United Kingdom,England,52.8245,1.536667,N/A,,,a19af171-c536-ee11-bdf4-002248c878ca,Marine Incident,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Service ship,SAR craft,,,,TRUE,,4.9,4.9,0.4,Other,2017,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,4,Mid-water,n/a,,,,,,Unknown,,,,,,2025-01-07
a8e44d58-5d37-ee11-bdf4-002248c8714f,2023-08-01,No,2023,Less Serious,Accident to person(s),,,FALSE,Two passengers sustained injuries on a RIB after it hit a wave.,"Two passengers in front seats of the RIB sustained injuries after the RIB caught a wave from a passing container vessel. The RIB ride was a sight seeing tour with a usual speed 20-22 knots however, it was reduced when noticed that the three waves were approaching. The casualties were not looking ahead but were distracted by the sightseeing tour which resulted in two falls. Both casualties were taken for further medical assistance.   Seating: jockey with a backrest. ",UK,United Kingdom,England,51.476167,0.989833,N/A,,,b2ad81bf-5d37-ee11-bdf4-002248c8714f,Less Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Passenger ship,Only passenger,,,,TRUE,,9.9,9.9,0,GRP,2010,0,0,0,0,0,1,0,1,No damage,No,No,,No Pollution,2,Mid-water,n/a,Ship,Deck,,,,UNITED KINGDOM,Whitstable,,,,,2024-08-09
6a04daac-6037-ee11-bdf4-002248c8714f,2023-08-01,No,2023,Less Serious,Accident to person(s),,,FALSE,Yacht crew member caught their finger in the capstan resulting in a serious injury.,Crew member on a yacht caught their middle finger in the capstan and the top is hanging off. The casualty managed to bandage it and return back to port for further medical assistance. ,UK,United Kingdom,England,51.265283,-3.742167,N/A,,,1267aedd-6037-ee11-bdf4-002248c8714f,Less Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,1,0,0,1,No damage,No,No,,No Pollution,1,Mid-water,n/a,Ship,Deck,,,,UNITED KINGDOM,Cardiff,,,,,2024-05-14
ad1c2ea1-4038-ee11-bdf4-002248c87a58,2023-08-01,No,2023,Marine Incident,Fire / Explosion,Fire,,FALSE,Crew transfer vessel experienced a gearbox oil leak resulting in smoke.,"CTV suspected a port engine room fire however, it turned out to be a gearbox oil leak which caused smoke. The crew on board checked the fuel was isolated from the engine and that the fire flaps were closed. They returned back to port and waited for further instructions. No damages/injuries were reported. ",UK,United Kingdom,Scotland,56.251983,-2.334533,N/A,,,fecd162a-4138-ee11-bdf4-002248c87a58,Marine Incident,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Passenger ship,Only passenger,Port or internal waters,,,TRUE,,19,19,40,Aluminium alloy,2012,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,2,Mid-water,n/a,Engine department,Engine room,,,,UNITED KINGDOM,Montrose,,,,,2024-08-09
75a21233-5638-ee11-bdf4-002248c87a58,2023-08-01,No,2023,Marine Incident,Capsizing / Listing,Capsizing,,FALSE,A sailing yacht capsized with two crew on board who were safely recovered,Sailing yacht capsized with two crew on board. The crew were recovered by nearby vessels and the sailing yacht was towed back to shore. No injuries were reported.,UK,United Kingdom,England,51.24585,1.4412,N/A,,,f7e780a9-5638-ee11-bdf4-002248c87a58,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,Material damage -> Affecting performance or operational characteristics of the ship,No,Yes,,No Pollution,2,Mid-water,n/a,,,,,,Unknown,,,,,,2024-08-28
3383d392-9c3a-ee11-bdf4-002248c87a58,2023-08-01,No,2023,Less Serious,Accident to person(s),,,FALSE,A cruise ship crew member lost part of their finger when a door slammed on it.,"A cruise ship crewmember was proceeding to the exterior of the accommodation to the smoking area on their break. When they were transiting the door, the strong wind outside gusted against it causing the door to swing shut and trap their left hand, resulting in the amputation of the tip of their left index finger. The door was inspected and found to be in working order. The incident was reported to have occurred due to the inattentiveness of the crewmember coupled with the instinct to prevent the door from slamming after it was caught by the strong gust of wind. The safety officer on board implemented new procedures to close the crew smoking area during high winds.",UK,,,-27.945,159.235,,,,e9e159a1-9d3a-ee11-bdf4-002248c87a58,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,International,,,TRUE,,0,280,100000,Steel,2001,0,0,0,0,1,0,0,1,No damage,No,No,None,No Pollution,1128,Mid-water,No,Ship,Deck,Accommodation (outside accommodation spaces),,,AUSTRALIA,,,,,,2024-08-09
