Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0012964","1","MAGIC SEAS (IMO 9736169)","MAGIC SEAS: SOLAS","LBR","2020-02-13 11:50","Very serious","314950N 0343880E","Ashdod, Israel","1","0","Stevedore sustained severe injuries from fallen steel coil, later died at hospital","On February 13, 2020 about 1150 LT, while the vessel was discharging steel coils cargoes at port of Ashdod, Israel position Lat 31-49.5 N Long 034-38.8 E, one stevedore suffered severely right leg injury at cargo hold No.1 from fallen steel coil. The stevedore was taken to hospital and passed away at night on the same day.","Bulk Carrier","Loss of life","35812","Bureau Veritas (BV)","63301","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2021-04-07",""
"C0012727","1","MAGIC SEAS (IMO 9736169)","MAGIC SEAS: SOLAS","LBR","2020-02-13 11:40","Very serious","315000N 0343816E","Ashdod Port","1","0","accident-loss of life","During unloading of hold no.1 of the bulk carrier by the port stevedore, one of the stevedores was injured by a metal coil","Bulk Carrier","Loss of life","35812","Bureau Veritas (BV)","63301","metal coils","20","","1","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2021-04-09",""
"C0012778","1","margaux (-)","margaux: SOLAS","TGO","2020-02-12 12:26","Unspecified"," ","alexandria port","1","0","","due to bad weather the ship collsion with another ship ","","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2020-03-25",""
"C0013312","1","TUCAN DOUS (-)","TUCAN DOUS: Unknown/unspecified","ESP","2020-02-09 00:00","Very serious","422499N 0085800W","Coastal waters (within 12 miles)","2","0","","At 10:45 am (local time) on 9 February, one of the crew members on board of the fishing boat TUCAN DOUS suffered an operational accident whilst the fishing gear was being deployed near the islands Slvora and Ons (Pontevedra). At 11:00 am (local time) the rescue coordination center at Finisterre (CCS Finisterre) received a distress call from TUCAN DOUS. Immediately the rescue operations commenced mobilizing the helicopter PESCA I, that managed to rescue two crew members from the water: the one who fell overboard and his colleague that tried to rescue him.","Fish Catching Vessel","Loss of life,Ship remains fit to proceed","21.4","","","","3","0","","1","0","0","0","0","0","2021-11-05",""
"C0013486","1","IRENES ROSE (IMO 9363417)","IRENES ROSE: SOLAS","BHS","2020-02-08 17:45","Very serious"," ","Vung Tau","1","0","Crew Fatality","On 08 February 2020, at 08:00, while the vessel was at anchor in Vung Tau, Vietnam, the engine crew commenced the scheduled planned maintenance of the main engine involving the overhauling of the main engine piston no. 1. During routine maintenance of No.1 Piston Unit, while lowering the piston to its original position the oiler was on the top of the Main engine crosshead, for the final cleaning of the area and the collection of the tools. At that time the piston holding tool was accidentally released from the E/R crane, and the bottom of the piston rod striked the oiler’s head causing his immediate death.
","Container Ship (Fully Cellular)","","27104","","33632","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2022-03-14",""
"C0013495","1","ALGECIRAS JET (IMO 9198551)","ALGECIRAS JET: Unknown/unspecified","CYP","2020-02-06 00:00","Less serious","360636N 0052355W","Coastal waters (within 12 miles)","2","0","Fire or explosion","The ship ALGECIRAS JET suffered a fire in the engine room that affected one of the engines and could be extinguished by the crew. The fire was caused by a leak of fuel over a hot part of the engine. She was able to reach port by her own means with only one engine.","Passenger / Ro-Ro Cargo Ship","Ship remains fit to proceed","2273","[Other]","135","","13","0","51","0","0","0","0","0","0","2022-03-30",""
"C0013485","1","RINELLA M (IMO 9351529)","RINELLA M: Unknown/unspecified","ITA","2020-02-06 00:00","Serious","433210N 0162719E","Port","2","0","Stranding / grounding","On 3 February 2020, the m/v Rinella M sailed from the port of Rijeka towards the port of Split. The purpose of the arrival was the unloading of cargo Eurodiesel (Diesel Fuel UN 1202 Ultra Low Sulfur Diesel) at the tanker terminal located in Katela basin C of the Split North Port in Solin. Approximately at the same time, the arrival of the m/v Kijac, an oil/chemical tanker, intended for the transportation of petroleum products along the coast, was expected. Weather forecasts warned about strong N and NE wind gusts in those days, especially for 5 and 6 February. It was decided and approved that Rinella M had priority of entry, and that Kijac had to go to the anchorage. In the morning hours of 4 February 2020, m/v Rinella M berthed at the terminal port side alongside, with 9 lines forward and 11 aft, and the port anchor was lowered with one shackle of cable in the water. Upon completion of the cargo discharge (6 Februrary 2020), at the initiative of the terminal, the flexible cargo handling hose and ground connection were disconnected, and shortly after that the protective floating oil-containment boom as well. The departure was arranged for the morning hours, by daylight. At 02:52 LT (UTC + 1), due to strong gusts of wind the bow began to move away from the terminal. The forward part of the vessel broke away from the berth and with her 4 headlines pulled the mooring buoy behind her. The master, who had the con, managed to make a semicircular starboard turn in the direction of the exit from the bay. The crew heaved up the anchor out of the water and released the remaining stern lines. Eventually, the vessel sailed towards the exit. Generally following the western cardinal course, the master did not turn to port between 2 navigational buoys following the direction of the fairway on which he sailed in 2 days earlier, but continued more or less straight towards the nearby islet of Barbarinac. On 6 February 2020 at 03:17 m/v Rinella M stranded on the shoal east of the islet of Barbarinac. The vessel suffered minor damage in the form of peeled protective paint of the fore underwater section of the hull, and 14 mooring lines that parted or were cut which had to be immediately replaced. Damaged property of third parties occurred in the form of damage to part of the tanker berth the mooring buoy used for securing the head lines of m/v Rinella M was torn off, as the anchor chain broke. There were no injuries or deaths and no pollution of the marine environment.","Chemical Tanker","Ship rendered unfit to proceed","25864","RINA Services S.p.A (RINA)","40441","","22","0","0","0","0","0","0","0","0","2022-03-03",""
"C0013161","1","NAVIOS AMITIE (IMO 9328572)","NAVIOS AMITIE: Unknown/unspecified","MLT","2020-02-05 00:00","Very serious","395991N 0260533E","Coastal waters (within 12 miles)","2","1","","In the early hours of 05 February 2020, the bosun on board the Maltese registered bulk carrier Navios Amitie fell into the sea while rigging a combination pilot ladder. It was dark and the vessel was making way to the pilot station. Information available to the safety investigation indicated that the bosun was alone on the accommodation ladders lowest platform. None of the crew members witnessed the events which led to the bosun falling off the ladder. It seems likely that the crew member fell into the water whilst lashing the accommodation ladder to the vertical pilot ladder. At the time of the accident, the crew member was not wearing a safety harness. It is very likely that he drowned because he had no lifejacket on.","Bulk Dry (general, ore) Carrier","Loss of life","39643","Nippon Kaiji Kyokai (NKK)","75395","","18","0","1","1","0","0","0","0","0","2021-02-23","2023-02-20"
"C0013165","1","TITANIA (IMO 9505053)","TITANIA: Unknown/unspecified","MLT","2020-02-04 00:00","Serious","354369N 0751050W","Open sea","2","0","","On 04 February 2020, one of the fitters mounted a rod on the lathe to fabricate a new roller and shaft for the quarter gangway. After fabricating the roller, the fitter was engaged in another minor job. As soon as he started the lathe, one end of the rod slipped out of its securing point and hit the fitter struck him with significant force, knocking him down. He was found by the third engineer in the workshop and in great pain. Assistance was immediately provided, and the fitter was transferred to the nearest shore hospital for further medical treatment. The safety investigation found that the rod slipped from the tailstock while the lathe was rotating at a very high speed.","Ro-Ro Cargo Ship","Serious injuries","74255","Lloyd's Register (LR)","31143","Roll-on/Roll-off","24","0","0","0","0","0","1","0","0","2021-02-24",""
"C0012763","1","JORGE MARIO (IMO 7385473)","JORGE MARIO: Non-SOLAS","ECU","2020-02-03 21:30","Very serious"," ","JARAMIJO","2","0","MUERTE DE TRES PERSONAS","El día lunes 03 de febrero de 2020 a bordo del buque pesquero JORGE MARIO matrícula P-04-01011, aproximadamente a las 21H00 en Jaramijó frente a las instalaciones del muelle de ASTIESMAR, ocurrió la muerte de tres personas por inhalar gases provenientes de una cuba y una persona herida de gravedad.
Según el relato de varios testigos, aquel día se había contratado a una cuadrilla de personas para realizar la limpieza del parque de pesca del buque pesquero JORGE MARIO, dentro de las cuales se encontraban dos de las tres personas fallecidas.

El siniestro se ocasiona debido a que una de las personas que integra la cuadrilla, estaba haciendo limpieza y estiba en el área del parque de pesca del buque pesquero, cerca de la cuba No 7 de babor, luego procedió abrir la cuba la misma que estaba tapada y presume haber visto desperdicios de pescado, debido a ello decidió bajar por una escala para retirarlos, también recuerda haber bajado más de media escala y percibió un fuerte olor irritante y comenzó a subir, cuando estaba finalizando de subir la escala cayó de espalda. Cuando despertó escuchó gritos y trató de hacer señas.
","Fishing Vessel","Serious injuries","1000","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2020-03-11",""
"C0013557","1","GRAHA ANGKASA I (IMO 9124823)","GRAHA ANGKASA I: Unknown/unspecified","IDN","2020-02-03 21:00","Very serious","081238N 0085222W","Celebes Sea, off Indonesia","0","0","Machinery damage","The ship took water in engine room, disabled and subsequently sank in the Celebes Sea off Seri, Minahasa Utara, Sulawesi Utara, Indonesia at 2100 hours LT (UTC+8) on 3 February 2020 in heavy weather.

Bakamla dispatched patrol vessels KN 'GAJAH LAUT-404' and KN 'SINGA LAUT-402' to the scene. All 12 crew members were evacuated by 2245 hours LT and taken ashore. No injuries or pollution were reported. A subsequent diving inspection by authorities indicated that a possible cause of the water ingress was faulty piping to the ballast tank.","General Cargo Ship","Total loss of the ship","1837","Biro Klasifikasi Indonesia","2050","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0013155","1","VALTAMED (IMO 9292840)","VALTAMED: Unknown/unspecified","MLT","2020-02-03 00:00","Very serious","362060N 0350966E","Open sea","2","1","","Whilst Valtamed was at anchor awaiting berthing instructions, pre-arrival tests of the high-level alarms of the vessels cargo tanks, and the forepeak store and pump room bilges were being conducted by the crew members. After testing the atmosphere of the vessels pump room, the pumpman proceeded to the bottom platform to test the spaces bilge alarms. Although the port side bilge alarm was successfully tested, the chief officer noted that starboard side bilge alarm had not activated within the anticipated time. Since the chief officers calls went unanswered, he notified the bridge. Soon after, the general alarm was raised, and rescue procedures were initiated. On reaching the bottom of the pump room, the rescue team found the pumpman lying in the starboard side bilge. The pumpman was hoisted out of the pump room, but he had no vital signs. Thereafter, the vessel proceeded towards the port for medical evacuation.","Oil Tanker","Loss of life","83669","RINA Services S.p.A (RINA)","158609","","21","0","0","1","0","0","0","0","0","2021-02-12","2023-01-05"
