FeatureType,date,IMONum,deaths,missings,severeInjuries,description,latitude,longitude,subtype_field,subtype_value,gml_pos
NavigationalIssues,20231001,,0,0,0,"Cargo vessel suffered an engine failure in the Manchester Shipping Canal but was prevented from grounding by use of the port anchor and a small local ferry. The defect was rectified before the tugs arrived and the vessel berthed at Ellesmere on order of the harbour master. The MCA carried out a PSC and gave the vessel permission to sail. No damage, injuries or pollution.",53.2864,-2.8558,navigationalIssuesType,drifting,-2.8558 53.2864
OtherIncident,20231001,,0,0,1,Ro-pax ferry contractor sustained a laceration whilst working on board.,57.1449,-2.0825,otherIncidentType,safety hinderance and near misses,-2.0825 57.1449
OtherIncident,20231201,,0,0,0,Cargo vessel's crew member fell from a ladder resulting in a possible head injury,53.2962,-2.8827,otherIncidentType,other incident,-2.8827 53.2962
OtherIncident,20231201,,0,0,1,A ro-pax crew member was injured when lifting bags of rubbish into a skip.,57.1454,-2.0905,otherIncidentType,other incident,-2.0905 57.1454
StrandingAndGrounding,20231201,,0,0,0,An offshore support vessel grounded whilst departing the berth.,57.14,-2.071667,strandingAndGroundingType,grounding,-2.071667 57.14
FireAndExplosion,20230601,,0,0,0,"A recreational sailing yacht's static converter caught fire, fire was extinguished. No constructional damage to the yacht.",50.7514,-1.5269,fireAndExplosionType,fire,-1.5269 50.7514
FireAndExplosion,20231001,,0,0,0,Motor cruiser started burning from an electrical fault resulting in total destruction of vessel.,50.752,-1.51925,fireAndExplosionType,fire,-1.51925 50.752
CollisionAndContact,20230601,,0,0,0,"A recreational motorboat and a sail training dinghy collided, causing the dinghy to strike a navigation mark.",51.864767,1.2692,collisionAndContactType,collision,1.2692 51.864767
CollisionAndContact,20230701,,0,0,0,CQS between a general cargo vessel and a sailing boat.,40.638333,-8.689667,collisionAndContactType,collision,-8.689667 40.638333
CollisionAndContact,20231101,,0,0,0,Two chemical tankers collided resulting in minor damage,51.2536,4.3636,collisionAndContactType,collision,4.3636 51.2536
HullAndEngineAccessoryDamage,20230701,,0,0,0,Cargo vessel's mooring ropes broke resulting in no damages.,53.581,-0.7331,hullAndEngineAccessoryDamageType,hull damage,-0.7331 53.581
StrandingAndGrounding,20230101,,0,0,0,A general cargo vessel grounded and parted lines whilst alongside a berth,51.3939,0.5114,strandingAndGroundingType,grounding,0.5114 51.3939
HullAndEngineAccessoryDamage,20230101,,0,0,0,A trailing suction hopper dredger almost grounded whilst departing from a berth.,51.3975,0.5228,hullAndEngineAccessoryDamageType,machineries and propulsion damage,0.5228 51.3975
HullAndEngineAccessoryDamage,20221201,,0,0,0,A general cargo vessel's mooring lines snapped and the vessel drifted,51.3958,0.5044,hullAndEngineAccessoryDamageType,outfit damage,0.5044 51.3958
HullAndEngineAccessoryDamage,20230701,,0,0,0,Cargo ships pilot ladder did not conform to SOLAS regulations.,51.3978,0.5642,hullAndEngineAccessoryDamageType,outfit damage,0.5642 51.3978
OtherIncident,20230901,,0,0,1,Cruise ship's passenger tripped on their bag straps and sustained a fracture.,55.345,-131.66,otherIncidentType,other incident,-131.66 55.345
OtherIncident,20230901,,0,0,1,Cruise ship's passenger fractured their wrist while opening a slide door.,55.968333,-132.648333,otherIncidentType,safety hinderance and near misses,-132.648333 55.968333
CollisionAndContact,20231101,,0,0,0,Bulk carrier made contact with berth.,54.7237,-5.7545,collisionAndContactType,contact,-5.7545 54.7237
CollisionAndContact,20230201,,0,0,0,A ro-pax ferry damaged a fender during berthing operations.,54.847,-5.7951,collisionAndContactType,contact,-5.7951 54.847
OtherIncident,20231201,,0,0,1,Cruise ship's passenger was walking down the gangway when they slipped and sustained a hip fracture.,36.5326,-6.2787,otherIncidentType,other incident,-6.2787 36.5326
OtherIncident,20230501,,0,0,1,Rib passenger hit by wave resulting in a fractured upper arm,50.456367,-3.524333,otherIncidentType,other incident,-3.524333 50.456367
OtherIncident,20231001,,0,0,1,A cruise ship passenger fell and broke their wrist.,31.5694,131.4063,otherIncidentType,other incident,131.4063 31.5694
StrandingAndGrounding,20230201,,0,0,0,Fishing vessel ran aground while manoeuvring in harbour,50.0996,-5.5401,strandingAndGroundingType,grounding,-5.5401 50.0996
StrandingAndGrounding,20230401,,0,0,0,Sailing vessel grounded after miscommunication with shore authority and was towed off the mud bank.,50.1047,-5.5472,strandingAndGroundingType,grounding,-5.5472 50.1047
StrandingAndGrounding,20230501,,0,0,0,Fishing vessel grounded while departing from harbour.,50.1048,-5.5482,strandingAndGroundingType,grounding,-5.5482 50.1048
StrandingAndGrounding,20231101,,0,0,0,Fishing vessel grounded resulting in no damage.,50.1027,-5.5477,strandingAndGroundingType,grounding,-5.5477 50.1027
CollisionAndContact,20230201,,0,0,0,Cargo vessel made contact with a passenger ship resulting in damage to the cargo vessel.,50.966667,1.853333,collisionAndContactType,contact,1.853333 50.966667
OtherIncident,20230401,,0,0,1,Passenger ship's crew member sustained an injury while working.,36.4082,140.62,otherIncidentType,other incident,140.62 36.4082
StrandingAndGrounding,20230601,,0,0,0,A search and rescue vessel was on a search pattern in shallow water when it made contact with the ground.,49.4568,-2.5334,strandingAndGroundingType,grounding,-2.5334 49.4568
OtherIncident,20230801,,0,0,1,A utility vessel crew member slipped and broke their arm.,54.37665,18.73015,otherIncidentType,other incident,18.73015 54.37665
OtherIncident,20231001,,0,0,1,A cable layer crew member suffered a fluid injection injury.,50.963333,1.853333,otherIncidentType,other incident,1.853333 50.963333
OtherIncident,20230101,,0,0,1,Passenger ship's crew member strained their back by pulling up the slack on the mooring line,57.5878,-6.366,otherIncidentType,safety hinderance and near misses,-6.366 57.5878
NavigationalIssues,20230201,,0,0,0,A tug vessel suffered a main engine failure and returned to berth for repair.,50.8397,-1.3333,navigationalIssuesType,drifting,-1.3333 50.8397
StrandingAndGrounding,20230701,,0,0,0,A sail training vessel grounded during departure from port.,55.6275,-6.189167,strandingAndGroundingType,grounding,-6.189167 55.6275
StrandingAndGrounding,20231001,,0,0,0,"A small motor cruiser ran aground, re-floated and then one crew member fell overboard.",55.622667,-6.186,strandingAndGroundingType,grounding,-6.186 55.622667
CollisionAndContact,20230101,,0,0,0,Vehicle carrier impacted a berth resulting in damage to berth fendering.,53.5839,-0.067,collisionAndContactType,collision,-0.067 53.5839
StrandingAndGrounding,20230301,,0,0,0,A search and rescue vessel grounded whilst returning after an emergency response.,53.5675,-0.001333,strandingAndGroundingType,grounding,-0.001333 53.5675
HullAndEngineAccessoryDamage,20230301,,0,0,0,A search and rescue (SAR) vessel knocked off its propeller whilst being recovered from the water onto a tractor trailer,53.566667,-0.006667,hullAndEngineAccessoryDamageType,machineries and propulsion damage,-0.006667 53.566667
CollisionAndContact,20230501,,0,0,0,A tug and a pleasure craft collided resulting in no injuries/damages.,53.5759,-0.0826,collisionAndContactType,collision,-0.0826 53.5759
CollisionAndContact,20230501,,0,0,0,Near miss between a fishing vessel and a hopper dredger.,53.585,-0.058,collisionAndContactType,collision,-0.058 53.585
NavigationalIssues,20230501,,0,0,0,Windfarm support vessel lost electrical power on approach to lock.,53.5841,-0.0702,navigationalIssuesType,drifting,-0.0702 53.5841
NavigationalIssues,20230901,,0,0,0,Vehicle carrier had a total blackout when inbound after a malfunction due to overloading using the bowthruster & was towed to a safe anchorage by tugs,53.585167,-0.0575,navigationalIssuesType,sailing hinderance,-0.0575 53.585167
CollisionAndContact,20231201,,0,0,0,A fishing vessel and a cargo vessel had a close quarters situation.,53.587833,-0.062333,collisionAndContactType,collision,-0.062333 53.587833
FireAndExplosion,20230201,,0,0,0,"See MAIB investigation report, when available",52.0279,-4.9686,fireAndExplosionType,explosion,-4.9686 52.0279
OtherIncident,20230701,,0,0,0,Yacht crew member fell into water whilst trying to collect a tender that had drifted away,52.0007,-4.970567,otherIncidentType,other incident,-4.970567 52.0007
HullAndEngineAccessoryDamage,20230701,,0,0,0,Cable layer was making fast when a mooring bollard sheered.,54.5895,-1.1851,hullAndEngineAccessoryDamageType,hull damage,-1.1851 54.5895
OtherIncident,20230901,,0,0,1,Cruise ship's passenger fell resulting in a hip injury,57.896,-5.1531,otherIncidentType,other incident,-5.1531 57.896
CollisionAndContact,20230401,,0,0,0,A search and rescue vessel made contact with a carriage on recovery resulting in damage,56.0691,-3.1727,collisionAndContactType,collision,-3.1727 56.0691
floodingAndSinking,20230401,,2,0,0,Two kayakers were found dead at the base of a weir,52.1332,-0.4547,floodingAndSinkingType,capsizing,-0.4547 52.1332
NavigationalIssues,20230601,,0,0,0,Ro-pax ferry replaced governor of auxilliary engine and during testing of the equipment it over- sped resulting damage,54.986667,-5.038333,navigationalIssuesType,sailing hinderance,-5.038333 54.986667
OtherIncident,20230701,,0,0,1,Cruise ship passenger slipped on the gangway resulting in a fractured ankle.,57.685,-4.168333,otherIncidentType,other incident,-4.168333 57.685
HullAndEngineAccessoryDamage,20230801,,0,0,0,An anchor handling vessel's wire parted resulting in no damages/injuries.,57.683333,-4.15,hullAndEngineAccessoryDamageType,machineries and propulsion damage,-4.15 57.683333
OtherIncident,20230801,,1,0,0,Not available Under Permanent Cooperation Framework (PCF),57.6812,-4.1276,otherIncidentType,other incident,-4.1276 57.6812
OtherIncident,20230901,,0,0,1,A cruise ship crew member suffered a serious injury whilst using a dryer.,57.685,-4.1725,otherIncidentType,other incident,-4.1725 57.685
OtherIncident,20230901,,0,0,0,Tug's crew member fell into the water but recovered quickly with no injuries.,57.687,-4.1651,otherIncidentType,safety hinderance and near misses,-4.1651 57.687
OtherIncident,20230201,,0,0,1,A fishing vessel crewmember sustained an accidental stab injury to their torso.,60.1353,-1.2759,otherIncidentType,other incident,-1.2759 60.1353
OtherIncident,20230501,,0,0,1,Ro/Ro vessel passenger fell from loading ramp walkway into water that covered the slipway.,55.786667,-4.896667,otherIncidentType,other incident,-4.896667 55.786667
OtherIncident,20231001,,0,0,1,Cruise ship's passenger lost their balance and fell resulting in a fractured wrist.,-27.38,153.158333,otherIncidentType,other incident,153.158333 -27.38
OtherIncident,20230401,,0,0,1,Ro Pax crewmember broke their coccyx while descending a horizontal strengthening beam.,60.163,-1.1575,otherIncidentType,other incident,-1.1575 60.163
OtherIncident,20230501,,0,0,1,Fishing vessel crewman suffered a serious hand injury resulting from a hydraulic oil leak.,60.1591,-1.1517,otherIncidentType,other incident,-1.1517 60.1591
CollisionAndContact,20231001,,0,0,0,Ro-pax vessel was transiting a lock when it was hit by a squall resulting in making contact with a wall and two other moored vessels with minimal damage.,56.841,-5.1376,collisionAndContactType,collision,-5.1376 56.841
CollisionAndContact,20230101,,0,0,0,A search and rescue vessel was damaged during recovery,53.425,-3.0225,collisionAndContactType,contact,-3.0225 53.425
HullAndEngineAccessoryDamage,20230101,,0,0,0,Chemical tanker pilot ladder did not conform to SOLAS regulations??,53.4347,-3.0225,hullAndEngineAccessoryDamageType,outfit damage,-3.0225 53.4347
HullAndEngineAccessoryDamage,20230101,,0,0,0,Bulk carrier pilot ladder did not conform to SOLAS regulations.,53.4221,-3.0047,hullAndEngineAccessoryDamageType,outfit damage,-3.0047 53.4221
HullAndEngineAccessoryDamage,20230101,,0,0,0,Multi Purpose Offshore Vessel's pilot ladder did not conform to SOLAS regulations,53.4199,-3.006,hullAndEngineAccessoryDamageType,outfit damage,-3.006 53.4199
HullAndEngineAccessoryDamage,20230101,,0,0,0,Chemical tanker's pilot ladder did not conform to SOLAS regulations.,53.4167,-3.0054,hullAndEngineAccessoryDamageType,outfit damage,-3.0054 53.4167
HullAndEngineAccessoryDamage,20230101,,0,0,0,Suction dredger's pilot ladder did not conform to SOLAS regulations,53.4279,-3.005,hullAndEngineAccessoryDamageType,outfit damage,-3.005 53.4279
HullAndEngineAccessoryDamage,20230101,,0,0,0,General cargo ship pilot ladder did not conform to SOLAS regulations.,53.422,-3.0065,hullAndEngineAccessoryDamageType,outfit damage,-3.0065 53.422
HullAndEngineAccessoryDamage,20230101,,0,0,0,Chemical tanker's pilot ladder did not conform to SOLAS regulations.,53.3987,-2.9977,hullAndEngineAccessoryDamageType,outfit damage,-2.9977 53.3987
HullAndEngineAccessoryDamage,20230201,,0,0,0,Oil tanker's pilot ladder did not conform to SOLAS regulations.,53.3944,-2.9957,hullAndEngineAccessoryDamageType,hull damage,-2.9957 53.3944
NavigationalIssues,20230201,,0,0,0,A general cargo vessel suffered a propulsion failure whilst leaving a port.,53.416667,-3.010967,navigationalIssuesType,sailing hinderance,-3.010967 53.416667
NavigationalIssues,20230201,,0,0,0,A search and rescue vessel's propeller made contact with a carriage resulting in minor damage.,53.440333,-3.051667,navigationalIssuesType,sailing hinderance,-3.051667 53.440333
StrandingAndGrounding,20230101,,0,0,0,A search and rescue vessel was close inshore when it grounded resulting in minor damage.,53.396667,-2.983333,strandingAndGroundingType,grounding,-2.983333 53.396667
HullAndEngineAccessoryDamage,20230301,,0,0,0,Chemical tanker's pilot ladder did not conform to SOLAS regulations.,53.4107,-3.0022,hullAndEngineAccessoryDamageType,outfit damage,-3.0022 53.4107
HullAndEngineAccessoryDamage,20230301,,0,0,0,A ro-pax vessel experienced rudder failure on one of its two rudders,53.4637,-3.0553,hullAndEngineAccessoryDamageType,rudder damage,-3.0553 53.4637
NavigationalIssues,20230301,,0,0,0,A pilot vessel fouled its propellors on a rope and the local SAR units deployed to assist it.,53.4085,-3.0007,navigationalIssuesType,sailing hinderance,-3.0007 53.4085
HullAndEngineAccessoryDamage,20230501,,0,0,0,Container ship's pilot ladder not rigged per SOLAS regulations.,53.4415,-3.012,hullAndEngineAccessoryDamageType,outfit damage,-3.012 53.4415
HullAndEngineAccessoryDamage,20230501,,0,0,0,General cargo's pilot ladder did not conform to SOLAS regulations.,53.4102,-3.0044,hullAndEngineAccessoryDamageType,outfit damage,-3.0044 53.4102
HullAndEngineAccessoryDamage,20230501,,0,0,0,General cargo ship's pilot ladder did not conform to SOLAS regulations.,53.4001,-2.997,hullAndEngineAccessoryDamageType,outfit damage,-2.997 53.4001
HullAndEngineAccessoryDamage,20230501,,0,0,0,bulk carrier's pilot ladder did not conform to SOLAS regulations.,53.4102,-3.0025,hullAndEngineAccessoryDamageType,outfit damage,-3.0025 53.4102
NavigationalIssues,20230501,,0,0,0,A crew transfer vessel sustained damage to safety railings and bulwarks when unmooring in rough conditions.,53.395933,-3.007817,navigationalIssuesType,sailing hinderance,-3.007817 53.395933
HullAndEngineAccessoryDamage,20230501,,0,0,0,Bulk carrier's pilot ladder not rigged per SOLAS regulations.,53.4537,-3.0248,hullAndEngineAccessoryDamageType,outfit damage,-3.0248 53.4537
OtherIncident,20230601,,0,0,1,Cruise ships mooring line parted and injured a crew member.,53.406667,-3,otherIncidentType,other incident,-3.0 53.406667
HullAndEngineAccessoryDamage,20230701,,0,0,0,Bulk carrier's pilot ladder did not conform to SOLAS regulations.,53.4076,-3.002,hullAndEngineAccessoryDamageType,outfit damage,-3.002 53.4076
